,Latitude,Longitude,State
0,-6.3656898380096365,-49.27873205069011,0.0
1,72.7147753094963,124.51614151761123,0.0
2,-27.537046363254955,25.482050888138332,0.0
3,38.8614749786765,38.29426138620531,0.0
4,45.38714178505498,39.48608196117317,0.0
5,-29.672928112214613,143.21049674552165,0.0
6,82.87173375159892,-69.7863301903238,0.0
7,56.55287114346402,66.93448012579313,0.0
8,80.57315040031563,-56.03237822163395,0.0
9,56.24650419814621,-122.11401145375761,0.0
10,69.0361131214558,133.5139513717827,0.0
11,-1.2796435059710234,132.57847779764847,0.0
12,48.53881711305185,-113.45177604605385,0.0
13,37.6656927797015,54.08530253256197,0.0
14,-3.600138136860643,142.9921343061501,0.0
15,26.47307412128012,7.157737880991959,0.0
16,25.76517282109168,38.82027164096576,0.0
17,70.63923701777051,139.60023608009243,0.0
18,65.57238670315999,-155.2445508064616,0.0
19,17.84206773883001,12.71897583140813,0.0
20,-3.4179702779099514,28.198482008198795,0.0
21,71.3858604772401,94.59658401954567,0.0
22,58.53818129873524,34.2993696894421,0.0
23,47.61152818817263,18.476651298192365,0.0
24,61.06454113122956,9.035077158654417,0.0
25,32.14376825436021,-85.24521726188834,0.0
26,17.484510781463797,75.65428850740238,0.0
27,68.56012250033284,-70.99095713077827,0.0
28,5.570469338577048,116.17639068474699,0.0
29,47.81752737339832,-114.24000871044258,0.0
30,71.67315995054628,54.201754270044944,0.0
31,70.899094112134,-115.89151504839576,0.0
32,-6.057603309592096,37.220030906667176,0.0
33,68.90743884703977,109.34987353665736,0.0
34,57.13945431524577,127.7652608663197,0.0
35,-15.737650753658905,36.13390065161235,0.0
36,60.685048793908294,141.1592436315251,0.0
37,-1.9216089287182072,29.42933191063389,0.0
38,13.763915585046178,36.05003170644963,0.0
39,20.22837406393778,110.12240205740983,0.0
40,66.61880056334363,-150.66122532085834,0.0
41,69.04995262258292,150.9295325370423,0.0
42,35.90693870293684,46.377850518115736,0.0
43,72.38289541571018,124.5674630282603,0.0
44,45.88494438321321,12.400503297780517,0.0
45,76.36037999992703,109.24768984824749,0.0
46,74.8602261394847,107.21825827470457,0.0
