,Latitude,Longitude,State
0,24.003345803780945,88.4748394024536,0.0
1,50.185220121421295,-84.2564195566375,0.0
2,55.0139447897613,111.01353573114898,0.0
3,75.45001319099245,113.12362110032245,0.0
4,55.61881669211422,42.03916453323805,0.0
5,29.651421972328905,112.60464189362682,0.0
6,66.87690770141708,-89.85175239530001,0.0
7,63.12550933582814,174.18962866756505,0.0
8,-45.61988224923643,-67.9360997923201,0.0
9,16.89902264385725,45.97147040178578,0.0
10,-8.67063570082238,34.02901759152488,0.0
11,69.16750326694044,-145.61625236894946,0.0
12,7.542003428596914,9.975555030349597,0.0
13,80.52868581341804,-72.63702389600317,0.0
14,61.747629913072885,-124.62157414140881,0.0
15,61.248091163206254,93.47956424547857,0.0
16,8.797757065697724,18.444696469278426,0.0
17,80.170081626625,-78.87942006054675,0.0
18,70.28904936689172,108.45545098212449,0.0
19,70.76964119480454,89.15771336481527,0.0
20,-17.010656146115423,130.71326888732034,0.0
21,-25.49570776336859,-53.21973075337962,0.0
22,28.517040827071725,62.81403255072871,0.0
23,16.228559914734873,77.31859351514743,0.0
24,-29.291585851753382,128.75845266881316,0.0
25,44.13760120525792,82.65481290651576,0.0
26,-10.879669154296415,-70.88032571140022,0.0
27,61.167501039964066,113.12394703731388,0.0
28,24.303251318246154,-7.656045928183886,0.0
29,15.62853249749972,12.949964285330395,0.0
30,7.0896268206606265,-64.03957504093258,0.0
31,-16.411596120354275,13.059506433302232,0.0
32,62.95222469557309,-119.02863960966232,0.0
33,66.01114931093935,-129.98532475079517,0.0
34,59.84914905602507,43.12001478890437,0.0
35,-1.5210403615664134,33.708719053700236,0.0
36,33.79917709068951,8.318525617578786,0.0
37,10.019384166567392,-63.73223798619145,0.0
38,12.561679815035149,41.1494350642908,0.0
39,73.4793624238159,-26.10948378424453,0.0
40,59.51485174359959,116.87771085999594,0.0
41,59.63011240800924,117.90228665695003,0.0
42,68.79475370785067,101.67986394543715,0.0
43,78.59792298449457,-27.29084343991201,0.0
44,56.078361601841266,29.51467158219927,0.0
45,74.6049129720528,-50.61692939217443,0.0
46,44.09304895961297,27.938496922639445,0.0
47,-10.256295522105894,-37.11283926579878,0.0
48,52.781835007845416,-110.03845903511854,0.0
49,43.7622746377573,123.88364675840552,0.0
50,-29.988481616496678,135.08540569233054,0.0
51,68.13343589497336,176.0770594136668,0.0
52,40.198185025789414,45.76381401555588,0.0
53,66.64649703487196,149.76175894177692,0.0
54,51.44098470694293,82.8685451260933,0.0
55,9.45427447734943,48.62977932691271,0.0
56,43.20823198782857,-84.16067820665043,0.0
57,48.49244488046247,-95.00599374733244,0.0
58,74.29754008430419,93.8934478998666,0.0
59,24.163335243867635,107.83075380969956,0.0
60,78.56219773212595,-29.912853475670175,0.0
61,64.44696972937477,174.8824756949847,0.0
62,5.125620381628558,25.852263929938175,0.0
63,62.47390473094363,132.45798816474826,0.0
64,47.061137609072475,128.43615053845025,0.0
65,50.189807379490205,14.398316223885985,0.0
66,77.05570548090799,-41.621911518680065,0.0
67,68.43512374950716,-35.08948313112057,0.0
68,81.49742819602545,-56.631269475364604,0.0
69,50.41428878753635,-70.48520044875724,0.0
70,58.10394825138346,76.37904256030612,0.0
71,46.2225803935049,-68.49927272267816,0.0
72,-8.181877016778074,-55.200262642143585,0.0
73,-28.62933990189606,115.72371107046985,0.0
74,61.97044812313793,-161.80720413606056,0.0
75,49.21581782058384,42.01492143299038,0.0
76,19.507587474380728,103.2178613035851,0.0
77,-33.65759964837306,-54.99137301565135,0.0
78,-1.4831077689509797,10.369416178847729,0.0
79,16.630099674956114,16.099247335981488,0.0
80,-38.26126598359404,-59.11095657417626,0.0
81,59.872269158931914,-76.16639649961132,0.0
82,-3.98526193399195,-77.4270990259709,0.0
83,-7.337954038740541,-36.591769769455,0.0
84,66.13030188175694,84.73307204252126,0.0
85,66.13823753897812,154.7975263213147,0.0
86,-14.131911922565678,-44.96994814924244,0.0
87,63.647221668107875,156.07607321840527,0.0
88,34.896995190114495,39.40169645947515,0.0
89,21.88997006599554,-102.2926951492976,0.0
90,44.0273383720064,17.6078630603715,0.0
91,78.81298842868136,-31.066434218395642,0.0
92,14.895485729485571,3.309366064410483,0.0
93,52.000322992773334,-120.79637888800336,0.0
94,-24.671104261252,119.92940953469702,0.0
95,-25.05093383094982,123.77566508973678,0.0
96,52.90084142344797,-8.712951508702076,0.0
97,0.2914215185961808,-53.83960045754344,0.0
98,75.04309640412862,97.3897484317273,0.0
99,69.19439768691288,-151.05900478695725,0.0
100,17.384007094837955,98.8396779935486,0.0
101,79.28499576208566,94.78178546337364,0.0
102,51.531008682666084,32.437289867105505,0.0
103,39.84406253762455,-107.0614281148531,0.0
104,49.78676010914745,61.062474814375406,0.0
105,55.234937831526636,107.85784592676708,0.0
106,13.685661462969932,98.90610446686753,0.0
107,61.47579381161552,-127.02141055192082,0.0
108,-16.424590444074973,167.7686442483688,0.0
109,31.38783791838526,1.761314385415801,0.0
110,57.92094372871101,-76.1197882017212,0.0
111,12.40174248055854,27.326226666901675,0.0
112,59.88980194254174,-140.2796377499473,0.0
113,45.32666555029378,120.13112090391633,0.0
114,-31.00458026885639,115.58508452697225,0.0
115,40.319702336474435,101.53169097168376,0.0
116,66.32480446752822,109.35372527522605,0.0
117,62.359076029749474,109.91834935040322,0.0
118,10.456424146004665,27.63764632307354,0.0
119,24.721356656046027,12.599810685881948,0.0
120,62.49384886303547,31.384317702700343,0.0
121,58.66725941665683,-124.22604701916656,0.0
122,-34.66744476583581,-58.7038528564143,0.0
123,47.26223661060598,124.09453171047755,0.0
124,44.33847487061678,122.055743361226,0.0
125,-21.25086797104207,144.04963861367327,0.0
126,17.642172188222872,-2.1175573374267174,0.0
127,16.79171998383991,48.098476619992994,0.0
128,43.817184606390555,62.39779526928038,0.0
129,70.06919325131358,94.4568980673044,0.0
130,45.69231945040801,108.44299605586451,0.0
131,0.16875236579578257,-60.758449731983205,0.0
132,51.567322228578746,-58.49618590482254,0.0
133,81.85009568724666,-86.06607432000443,0.0
134,80.78783806274907,-49.36560242359903,0.0
135,5.920207880631402,-56.9848661840915,0.0
136,74.14401616186902,-34.325324926024734,0.0
137,12.330427052663339,8.29039881176729,0.0
138,61.40091262580171,-118.91886951422862,0.0
139,62.36777238144279,77.69576305504285,0.0
140,29.35359852437476,59.369656672849146,0.0
141,50.49433036663599,-63.545775306728004,0.0
142,61.43185164729812,147.00310713634775,0.0
143,64.3682382812856,-122.2129829118822,0.0
144,11.916256206487859,31.424966413705704,0.0
145,65.21481310485058,40.88716041801399,0.0
146,-25.18332837178822,-68.10702558290922,0.0
147,35.4149656011996,92.43157645299738,0.0
148,60.28979997440325,-111.29830638864438,0.0
149,69.5459726801252,30.615360826887724,0.0
150,75.78591186477306,60.98335431501215,0.0
151,27.818017589428464,89.39385810370857,0.0
152,29.647281904708862,10.690075332591704,0.0
153,73.28008748781971,-95.28155554600174,0.0
154,-28.76180939033957,-68.7479868408431,0.0
155,49.972506476285986,70.20411398177504,0.0
156,62.6466093410655,-115.0800389349557,0.0
157,35.33688195721973,24.736776270092236,0.0
158,-17.327742625037914,137.16889786203848,0.0
159,14.271301995257318,46.232058279942464,0.0
160,33.90530083232318,-79.95603621364658,0.0
161,42.26998173742632,-99.65947362392468,0.0
162,68.46817911775307,58.90063751563565,0.0
163,25.08956336538361,97.72294577849556,0.0
164,60.513746822218465,-116.761661483744,0.0
165,62.26487391878425,-132.1693386724701,0.0
166,54.097556571841395,63.88970956013196,0.0
167,32.06094543862663,-7.3989746088435595,0.0
168,4.501065361025972,-7.643161404887053,0.0
169,66.44774557968758,-130.27465676313616,0.0
170,69.08850032295973,77.3548886028641,0.0
171,59.4442188348245,-150.79177096897732,0.0
172,70.10196095267915,-34.02024874426263,0.0
173,57.77214304848671,33.5842937349795,0.0
174,53.223150999689736,35.9302489470449,0.0
175,24.124061439007363,31.932802979106555,0.0
176,82.93028762881411,-35.90846643016252,0.0
177,49.95627619080007,70.60363853997768,0.0
178,-8.367887732392596,38.111015428259066,0.0
179,19.557246424124358,-16.19222315790944,0.0
180,15.67890597609943,20.631022513731068,0.0
181,24.969874502946453,55.18740240082926,0.0
182,56.19164268990603,-129.41518998125304,0.0
183,5.167555998880005,96.8055124971383,0.0
184,37.48483751945392,-118.48402896524243,0.0
185,54.09480687684561,93.54610267932117,0.0
186,55.79331147446413,-114.09803926283091,0.0
187,45.98637117126961,29.137884073428182,0.0
188,53.588015673378905,96.23029430408519,0.0
189,28.91159777975801,116.2885225353453,0.0
190,-9.433464078183128,22.383639395422563,0.0
191,0.9415580067231772,124.44737793757463,0.0
192,61.578674081105845,34.75905948289761,0.0
193,68.68110010018009,90.23075707733108,0.0
194,34.26105788052611,0.48070269624307116,0.0
195,68.04677805492308,-37.91036603828272,0.0
196,49.576910543794824,-56.713082173915666,0.0
197,52.570880247027134,-106.86022785284094,0.0
198,13.793115532658788,12.003503877375067,0.0
199,-18.84759366739995,14.862384965532698,0.0
200,25.432159769835692,78.78033671999447,0.0
201,43.293666723541065,100.45506178111543,0.0
202,-18.159758754699425,16.936720068814537,0.0
203,68.12022075331822,-109.88455460006072,0.0
